3162 | 28
3164 | 1
3178 | 2
3184 | 41
3188 | 61
3190 | 1
3196 | 1877
3200 | 19
3204 | 1
3208 | 421
3212 | 640
3226 | 11
3234 | 2
3244 | 3
3250 | 2
3264 | 1
3268 | 1
3274 | 75
3276 | 1
3284 | 5
3286 | 1
3290 | 3
3296 | 871
3298 | 1
3306 | 3
3312 | 3
3314 | 7
3318 | 6
3324 | 6
3326 | 18
3330 | 384
3332 | 4
3334 | 3
3342 | 1
3350 | 21
3354 | 8
3356 | 10
3362 | 93
3366 | 5
3368 | 1
3374 | 11
3380 | 3
3384 | 20
3392 | 8
3396 | 3
3400 | 3
3406 | 10
3416 | 159
3422 | 4
3426 | 2
3444 | 2
3446 | 1
3448 | 1
3456 | 31
3464 | 10
3470 | 1
3480 | 15
3490 | 1
3514 | 16
3518 | 23
3530 | 70
3532 | 10
3534 | 7
3538 | 2
3546 | 2
3550 | 3
3584 | 18
3588 | 3
3620 | 8
3634 | 3
3638 | 57
3640 | 3
3652 | 2
3654 | 6
3656 | 5
3668 | 3
3690 | 3
3694 | 56
3696 | 4
3698 | 1
3704 | 1
3710 | 1
3726 | 37
3728 | 1
3736 | 1127
3740 | 10
3742 | 1
3746 | 7
3748 | 5
3754 | 7
3764 | 1
3766 | 13
3772 | 3
3776 | 235
3782 | 7
3784 | 3
3788 | 3
3790 | 1
3794 | 1
3796 | 6
3800 | 13
3802 | 2
3804 | 1
3806 | 80
3812 | 1
3814 | 2
3820 | 31
3828 | 2
3838 | 1
3840 | 23
3846 | 6
3852 | 27
3854 | 3
3856 | 13
3862 | 18
3866 | 16
3872 | 3
3878 | 4
3880 | 1
3882 | 2
3890 | 4
3892 | 7
3904 | 8
3906 | 1
3910 | 4
3918 | 34
3928 | 1
3936 | 1520
3946 | 2
3948 | 2
3960 | 1
3976 | 5
3986 | 3
3992 | 20
4002 | 2
4014 | 8
4034 | 1
4050 | 3
4054 | 112
4058 | 142
4066 | 20
4074 | 10
4082 | 1
4084 | 4
4088 | 31
4098 | 1
4102 | 14
4108 | 1
4120 | 1
4122 | 2
4144 | 12
4152 | 1
4154 | 1358
4160 | 3
4166 | 2
4170 | 6
4172 | 4
4180 | 10
4182 | 4
4194 | 3
4204 | 9
4210 | 3
4212 | 5
4216 | 11
4218 | 6
4222 | 27
4226 | 2
4238 | 2
4240 | 1
4244 | 2
4256 | 15
4258 | 4
4260 | 2
4266 | 39
4270 | 10
4272 | 2
4276 | 26
4280 | 13229
4284 | 634
4290 | 346
4298 | 5
4300 | 14
4308 | 221
4312 | 6
4322 | 204
4346 | 1
4350 | 1
4356 | 4
4362 | 9
4366 | 1
4370 | 7
4372 | 3
4374 | 2
4382 | 7
4388 | 3
4392 | 2
4394 | 1
4396 | 152
4400 | 1
4404 | 5
4408 | 1
4420 | 31
4426 | 144
4428 | 2
4430 | 6
4444 | 2
4450 | 18
4460 | 652
4462 | 2
4464 | 14
4468 | 1
4474 | 15
4478 | 1
4506 | 4
4514 | 55
4518 | 32
4520 | 13
4522 | 7
4544 | 1
4546 | 12
4548 | 1
4554 | 27
4556 | 2
4558 | 7
4564 | 2
4576 | 11
4588 | 2
4604 | 16
4614 | 1
4618 | 2
4626 | 7
4628 | 2
4648 | 1
4654 | 4
4658 | 11
4666 | 4
4668 | 1
4670 | 4
4674 | 37
4688 | 2
4692 | 1
4706 | 186
4710 | 2
4712 | 10
4724 | 3
4726 | 295
4728 | 413
4730 | 5
4736 | 235
4738 | 5
4742 | 128
4744 | 5
4750 | 57
4760 | 9
4764 | 5
4772 | 9
4776 | 8
4786 | 6
4802 | 2
4814 | 21
4820 | 6
4822 | 2
4824 | 1
4830 | 7
4840 | 1
4842 | 158
